I.No	gene_symbol	gene_ensembl_id	mirna_name	mirna_db_id	interaction_score
2029	CNNM2	ENSG00000148842	hsa-miR-16-5p	MIMAT0000069	0.741828686408253
2030	NKX1-2	ENSG00000229544	hsa-miR-16-5p	MIMAT0000069	0.741682601771295
2031	PDE12	ENSG00000174840	hsa-miR-486-5p	MIMAT0002177	0.741564467385281
2032	GPC6	ENSG00000183098	hsa-miR-16-5p	MIMAT0000069	0.741553024991443
2033	GRID2	ENSG00000152208	hsa-miR-486-5p	MIMAT0002177	0.74154817006521
2034	MKX	ENSG00000150051	hsa-miR-16-5p	MIMAT0000069	0.741477514868881
2035	THSD4	ENSG00000187720	hsa-miR-16-5p	MIMAT0000069	0.741440197488133
2036	BMP1	ENSG00000168487	hsa-miR-16-5p	MIMAT0000069	0.741383635268639
2037	SNX22	ENSG00000157734	hsa-miR-486-5p	MIMAT0002177	0.741299378215828
2038	IRS1	ENSG00000169047	hsa-miR-16-5p	MIMAT0000069	0.741291793859994
2039	UBXN10	ENSG00000162543	hsa-miR-486-5p	MIMAT0002177	0.741272511365752
2040	RNF24	ENSG00000101236	hsa-miR-122-5p	MIMAT0000421	0.741257959287283
2041	PRDM6	ENSG00000061455	hsa-miR-16-5p	MIMAT0000069	0.741227620213902
2042	AK4	ENSG00000162433	hsa-miR-16-5p	MIMAT0000069	0.741213051227935
2043	CCR5	ENSG00000160791	hsa-miR-486-5p	MIMAT0002177	0.741188289750414
2044	NUMBL	ENSG00000105245	hsa-miR-122-5p	MIMAT0000421	0.741177540187933
2045	FGF9	ENSG00000102678	hsa-miR-16-5p	MIMAT0000069	0.741151678378956
2046	GDF7	ENSG00000143869	hsa-miR-16-5p	MIMAT0000069	0.741050189288156
2047	C1orf21	ENSG00000116667	hsa-miR-486-5p	MIMAT0002177	0.741012096552206
2048	GRK3	ENSG00000100077	hsa-miR-16-5p	MIMAT0000069	0.740834832646419
2049	MAP3K4	ENSG00000085511	hsa-miR-16-5p	MIMAT0000069	0.740808043585483
2050	NME6	ENSG00000172113	hsa-miR-122-5p	MIMAT0000421	0.740722495448525
2051	PELI2	ENSG00000139946	hsa-miR-486-5p	MIMAT0002177	0.74047795291974
2052	SACM1L	ENSG00000211456	hsa-miR-16-5p	MIMAT0000069	0.740438534970658
2053	ZHX1	ENSG00000165156	hsa-miR-16-5p	MIMAT0000069	0.740424592790681
2054	MRPL2	ENSG00000112651	hsa-miR-486-5p	MIMAT0002177	0.74041400166194
2055	TTC28	ENSG00000100154	hsa-miR-486-5p	MIMAT0002177	0.740392896580059
2056	MCM8	ENSG00000125885	hsa-miR-122-5p	MIMAT0000421	0.740319533624685
2057	PDE6C	ENSG00000095464	hsa-miR-16-5p	MIMAT0000069	0.74028555865485
2058	WDR47	ENSG00000085433	hsa-miR-16-5p	MIMAT0000069	0.740246942431781
2059	SLC9A7	ENSG00000065923	hsa-miR-16-5p	MIMAT0000069	0.740182029306749
2060	FAM98A	ENSG00000119812	hsa-miR-486-5p	MIMAT0002177	0.739999206807215
2061	LPAR4	ENSG00000147145	hsa-miR-16-5p	MIMAT0000069	0.739945917822938
2062	ZDHHC14	ENSG00000175048	hsa-miR-16-5p	MIMAT0000069	0.739917408936119
2063	DYNC1H1	ENSG00000197102	hsa-miR-486-5p	MIMAT0002177	0.739675613765878
2064	PEX26	ENSG00000215193	hsa-miR-486-5p	MIMAT0002177	0.73962486455477
2065	ACOT11	ENSG00000162390	hsa-miR-486-5p	MIMAT0002177	0.739585854572464
2066	ATP6V1B2	ENSG00000147416	hsa-miR-16-5p	MIMAT0000069	0.739378430545925
2067	ARL3	ENSG00000138175	hsa-miR-122-5p	MIMAT0000421	0.73937656300861
2068	GNAQ	ENSG00000156052	hsa-miR-16-5p	MIMAT0000069	0.739146891837275
2069	C2orf68	ENSG00000168887	hsa-miR-16-5p	MIMAT0000069	0.73893456129732
2070	KLF7	ENSG00000118263	hsa-miR-16-5p	MIMAT0000069	0.738929788419518
2071	KRTAP11-1	ENSG00000182591	hsa-miR-16-5p	MIMAT0000069	0.738906546556545
2072	RYR3	ENSG00000198838	hsa-miR-486-5p	MIMAT0002177	0.738863067647729
2073	LILRB4	ENSG00000186818	hsa-miR-122-5p	MIMAT0000421	0.738779238050738
2074	SLC15A4	ENSG00000139370	hsa-miR-16-5p	MIMAT0000069	0.738769689608142
2075	TTL	ENSG00000114999	hsa-miR-122-5p	MIMAT0000421	0.738758025977578
2076	WTIP	ENSG00000142279	hsa-miR-16-5p	MIMAT0000069	0.738614785530432
2077	SNX13	ENSG00000071189	hsa-miR-122-5p	MIMAT0000421	0.738576814718672
2078	CD47	ENSG00000196776	hsa-miR-486-5p	MIMAT0002177	0.738487974041034
2079	PLCB3	ENSG00000149782	hsa-miR-122-5p	MIMAT0000421	0.738390878944787
2080	RTL3	ENSG00000179300	hsa-miR-16-5p	MIMAT0000069	0.73838140709689
2081	PDCD6IP	ENSG00000170248	hsa-miR-16-5p	MIMAT0000069	0.738361754538463
2082	DENND1B	ENSG00000213047	hsa-miR-16-5p	MIMAT0000069	0.73831857886623
2083	PAQR3	ENSG00000163291	hsa-miR-486-5p	MIMAT0002177	0.738304260469853
2084	STRN	ENSG00000115808	hsa-miR-122-5p	MIMAT0000421	0.738266115771178
2085	LITAF	ENSG00000189067	hsa-miR-16-5p	MIMAT0000069	0.73826365469632
2086	DDX10	ENSG00000178105	hsa-miR-122-5p	MIMAT0000421	0.738256993139133
2087	MRRF	ENSG00000148187	hsa-miR-122-5p	MIMAT0000421	0.738256497025886
2088	HINT1	ENSG00000169567	hsa-miR-16-5p	MIMAT0000069	0.738121031606531
2089	SLC35E3	ENSG00000175782	hsa-miR-16-5p	MIMAT0000069	0.737911413337089
2090	GREM1	ENSG00000166923	hsa-miR-16-5p	MIMAT0000069	0.737853227542135
2091	RPS6KA5	ENSG00000100784	hsa-miR-486-5p	MIMAT0002177	0.737805581315589
2092	KCNQ4	ENSG00000117013	hsa-miR-122-5p	MIMAT0000421	0.737760361210054
2093	IKZF2	ENSG00000030419	hsa-miR-122-5p	MIMAT0000421	0.737706127152642
2094	GAB3	ENSG00000160219	hsa-miR-122-5p	MIMAT0000421	0.737672457143247
2095	DNAJC5G	ENSG00000163793	hsa-miR-16-5p	MIMAT0000069	0.737666843898418
2096	ZNF701	ENSG00000167562	hsa-miR-486-5p	MIMAT0002177	0.737620928254115
2097	SNX16	ENSG00000104497	hsa-miR-16-5p	MIMAT0000069	0.737572494614944
2098	MYO19	ENSG00000278259	hsa-miR-16-5p	MIMAT0000069	0.737405465211259
2099	FAM222B	ENSG00000173065	hsa-miR-122-5p	MIMAT0000421	0.737367980371186
2100	CHRNB2	ENSG00000160716	hsa-miR-16-5p	MIMAT0000069	0.737346073878148
2101	PLEKHA6	ENSG00000143850	hsa-miR-486-5p	MIMAT0002177	0.73730013260338
2102	NOTCH2	ENSG00000134250	hsa-miR-486-5p	MIMAT0002177	0.73725836770326
2103	WDFY2	ENSG00000139668	hsa-miR-16-5p	MIMAT0000069	0.737256270944195
2104	AP5Z1	ENSG00000242802	hsa-miR-16-5p	MIMAT0000069	0.737199489834716
2105	BAG5	ENSG00000166170	hsa-miR-16-5p	MIMAT0000069	0.737125796409451
2106	MBD1	ENSG00000141644	hsa-miR-16-5p	MIMAT0000069	0.73712349807162
2107	SCART1	ENSG00000214279	hsa-miR-122-5p	MIMAT0000421	0.737070022942143
2108	OR2AG1	ENSG00000279486	hsa-miR-16-5p	MIMAT0000069	0.737056417794779
2109	ARHGAP12	ENSG00000165322	hsa-miR-16-5p	MIMAT0000069	0.737050866802882
2110	CHMP7	ENSG00000147457	hsa-miR-486-5p	MIMAT0002177	0.736951652545334
2111	RSPO1	ENSG00000169218	hsa-miR-122-5p	MIMAT0000421	0.736691473999049
2112	FAM78B	ENSG00000188859	hsa-miR-16-5p	MIMAT0000069	0.736603609793162
2113	SRP72	ENSG00000174780	hsa-miR-16-5p	MIMAT0000069	0.736583455746973
2114	FBLIM1	ENSG00000162458	hsa-miR-486-5p	MIMAT0002177	0.736511769553507
2115	ACBD6	ENSG00000230124	hsa-miR-16-5p	MIMAT0000069	0.736462862511955
2116	ZNF705G	ENSG00000215372	hsa-miR-16-5p	MIMAT0000069	0.736346872314194
2117	PLEKHM3	ENSG00000178385	hsa-miR-16-5p	MIMAT0000069	0.736146346657046
2118	RWDD1	ENSG00000111832	hsa-miR-16-5p	MIMAT0000069	0.736022734866498
2119	SIDT2	ENSG00000149577	hsa-miR-16-5p	MIMAT0000069	0.735996640879081
2120	SP1	ENSG00000185591	hsa-miR-16-5p	MIMAT0000069	0.735923432485224
2121	GBF1	ENSG00000107862	hsa-miR-16-5p	MIMAT0000069	0.735908325809144
2122	IFNLR1	ENSG00000185436	hsa-miR-16-5p	MIMAT0000069	0.735827082534884
2123	POLE	ENSG00000177084	hsa-miR-16-5p	MIMAT0000069	0.735754344468598
2124	GBA2	ENSG00000070610	hsa-miR-16-5p	MIMAT0000069	0.735753242769732
2125	AC090227.2	ENSG00000266997	hsa-miR-16-5p	MIMAT0000069	0.735736904328989
2126	DOT1L	ENSG00000104885	hsa-miR-16-5p	MIMAT0000069	0.735529084928473
2127	TMEM121B	ENSG00000183307	hsa-miR-122-5p	MIMAT0000421	0.735505725733021
2128	MKKS	ENSG00000125863	hsa-miR-16-5p	MIMAT0000069	0.735376806176546
2129	DDX24	ENSG00000089737	hsa-miR-122-5p	MIMAT0000421	0.735288204399894
2130	NUDCD3	ENSG00000015676	hsa-miR-16-5p	MIMAT0000069	0.735161760787885
2131	AC073610.2	ENSG00000272822	hsa-miR-16-5p	MIMAT0000069	0.735138733948184
2132	GNL1	ENSG00000204590	hsa-miR-486-5p	MIMAT0002177	0.735121330053612
2133	ZKSCAN1	ENSG00000106261	hsa-miR-122-5p	MIMAT0000421	0.734984059374269
2134	BTG1	ENSG00000133639	hsa-miR-16-5p	MIMAT0000069	0.734975184275841
2135	ZFP30	ENSG00000120784	hsa-miR-486-5p	MIMAT0002177	0.734962790373269
2136	LMO7	ENSG00000136153	hsa-miR-16-5p	MIMAT0000069	0.734853350254793
2137	KPNB1	ENSG00000108424	hsa-miR-16-5p	MIMAT0000069	0.734673812260412
2138	SYMPK	ENSG00000125755	hsa-miR-16-5p	MIMAT0000069	0.73466340382207
2139	RIC8A	ENSG00000177963	hsa-miR-16-5p	MIMAT0000069	0.734639627158659
2140	HSPA13	ENSG00000155304	hsa-miR-486-5p	MIMAT0002177	0.734616656884779
2141	VWC2	ENSG00000188730	hsa-miR-122-5p	MIMAT0000421	0.734566560619419
2142	NFAT5	ENSG00000102908	hsa-miR-486-5p	MIMAT0002177	0.734501959593495
2143	CD59	ENSG00000085063	hsa-miR-486-5p	MIMAT0002177	0.734358864855075
2144	DRD1	ENSG00000184845	hsa-miR-16-5p	MIMAT0000069	0.734325367811248
2145	SRGAP1	ENSG00000196935	hsa-miR-122-5p	MIMAT0000421	0.734247452306884
2146	PIAS1	ENSG00000033800	hsa-miR-16-5p	MIMAT0000069	0.734213263562135
2147	JADE2	ENSG00000043143	hsa-miR-122-5p	MIMAT0000421	0.734127403486931
2148	DMBX1	ENSG00000197587	hsa-miR-122-5p	MIMAT0000421	0.734087600929426
2149	HNRNPA1	ENSG00000135486	hsa-miR-16-5p	MIMAT0000069	0.734077430846737
2150	UNC13B	ENSG00000198722	hsa-miR-486-5p	MIMAT0002177	0.733972074856281
2151	A1CF	ENSG00000148584	hsa-miR-16-5p	MIMAT0000069	0.733885174436068
2152	GGA3	ENSG00000125447	hsa-miR-16-5p	MIMAT0000069	0.733874982870089
2153	CACNB1	ENSG00000067191	hsa-miR-16-5p	MIMAT0000069	0.733834876082279
2154	IRX5	ENSG00000176842	hsa-miR-486-5p	MIMAT0002177	0.73381665534641
2155	DNAJB6	ENSG00000105993	hsa-miR-16-5p	MIMAT0000069	0.733733137191246
2156	SEMA5B	ENSG00000082684	hsa-miR-16-5p	MIMAT0000069	0.733622773968355
2157	HEMK1	ENSG00000114735	hsa-miR-122-5p	MIMAT0000421	0.733580825679199
2158	MMP7	ENSG00000137673	hsa-miR-122-5p	MIMAT0000421	0.733555921217765
2159	MDN1	ENSG00000112159	hsa-miR-16-5p	MIMAT0000069	0.733545311224415
2160	NUP85	ENSG00000125450	hsa-miR-16-5p	MIMAT0000069	0.733461665484535
2161	CLUAP1	ENSG00000103351	hsa-miR-16-5p	MIMAT0000069	0.733258406826029
2162	AP2A1	ENSG00000196961	hsa-miR-16-5p	MIMAT0000069	0.733236688137895
2163	EXOC3L2	ENSG00000283632	hsa-miR-16-5p	MIMAT0000069	0.733091531542579
2164	NUP58	ENSG00000139496	hsa-miR-16-5p	MIMAT0000069	0.733081482693682
2165	AP000944.5	ENSG00000285816	hsa-miR-16-5p	MIMAT0000069	0.733000306090125
2166	LCA5	ENSG00000135338	hsa-miR-16-5p	MIMAT0000069	0.732669892716853
2167	BAG2	ENSG00000112208	hsa-miR-486-5p	MIMAT0002177	0.732642718847078
2168	ROR1	ENSG00000185483	hsa-miR-122-5p	MIMAT0000421	0.732630488525041
2169	PLXNA2	ENSG00000076356	hsa-miR-16-5p	MIMAT0000069	0.732589837865515
2170	MRPL35	ENSG00000132313	hsa-miR-16-5p	MIMAT0000069	0.732588557927762
2171	ABI2	ENSG00000138443	hsa-miR-122-5p	MIMAT0000421	0.732321458794223
2172	G3BP1	ENSG00000145907	hsa-miR-486-5p	MIMAT0002177	0.732232568215015
2173	CLN5	ENSG00000102805	hsa-miR-486-5p	MIMAT0002177	0.732193779579351
2174	FRAT1	ENSG00000165879	hsa-miR-16-5p	MIMAT0000069	0.732057760381456
2175	NKX1-2	ENSG00000229544	hsa-miR-122-5p	MIMAT0000421	0.731987027068423
2176	CDH10	ENSG00000040731	hsa-miR-486-5p	MIMAT0002177	0.731902655050915
2177	SP2	ENSG00000167182	hsa-miR-122-5p	MIMAT0000421	0.731884246242013
2178	RPP25	ENSG00000178718	hsa-miR-16-5p	MIMAT0000069	0.731851139066019
2179	PCDH17	ENSG00000118946	hsa-miR-16-5p	MIMAT0000069	0.731593528704112
2180	CCDC127	ENSG00000164366	hsa-miR-122-5p	MIMAT0000421	0.731558496203422
2181	NEB	ENSG00000183091	hsa-miR-122-5p	MIMAT0000421	0.731530250441084
2182	PPT1	ENSG00000131238	hsa-miR-122-5p	MIMAT0000421	0.731499571915068
2183	SMYD4	ENSG00000186532	hsa-miR-122-5p	MIMAT0000421	0.731494032649615
2184	BLACAT1	ENSG00000281406	hsa-miR-16-5p	MIMAT0000069	0.731408849815949
2185	RGS6	ENSG00000182732	hsa-miR-122-5p	MIMAT0000421	0.731408185294826
2186	KCNK12	ENSG00000184261	hsa-miR-16-5p	MIMAT0000069	0.731192868155669
2187	CLSTN2	ENSG00000158258	hsa-miR-486-5p	MIMAT0002177	0.731161624430963
2188	MAP3K21	ENSG00000143674	hsa-miR-16-5p	MIMAT0000069	0.731151910984302
2189	SRRM4	ENSG00000139767	hsa-miR-16-5p	MIMAT0000069	0.730929466446131
2190	C11orf68	ENSG00000175573	hsa-miR-16-5p	MIMAT0000069	0.730913737396971
2191	SMG1	ENSG00000157106	hsa-miR-122-5p	MIMAT0000421	0.730857037802409
2192	NF1	ENSG00000196712	hsa-miR-486-5p	MIMAT0002177	0.730764555028415
2193	CYP7B1	ENSG00000172817	hsa-miR-486-5p	MIMAT0002177	0.730749772218003
2194	ST8SIA5	ENSG00000101638	hsa-miR-16-5p	MIMAT0000069	0.73058594163704
2195	KCNAB1	ENSG00000169282	hsa-miR-16-5p	MIMAT0000069	0.730470310815049
2196	VAMP7	ENSG00000124333	hsa-miR-16-5p	MIMAT0000069	0.730437933459776
2197	MMRN1	ENSG00000138722	hsa-miR-486-5p	MIMAT0002177	0.730401192543151
2198	SLITRK5	ENSG00000165300	hsa-miR-486-5p	MIMAT0002177	0.730348517680541
2199	ZNF347	ENSG00000197937	hsa-miR-486-5p	MIMAT0002177	0.730318584626773
2200	XPO4	ENSG00000132953	hsa-miR-16-5p	MIMAT0000069	0.730226404267039
2201	ZNF207	ENSG00000010244	hsa-miR-486-5p	MIMAT0002177	0.730198906936073
2202	NDUFB4	ENSG00000065518	hsa-miR-486-5p	MIMAT0002177	0.73013595350359
2203	CHURC1-FNTB	ENSG00000125954	hsa-miR-16-5p	MIMAT0000069	0.73012259094567
2204	ATF7	ENSG00000170653	hsa-miR-122-5p	MIMAT0000421	0.729997091947411
2205	AMER2	ENSG00000165566	hsa-miR-122-5p	MIMAT0000421	0.729947904787063
2206	TOMM5	ENSG00000175768	hsa-miR-486-5p	MIMAT0002177	0.729941955940577
2207	STK32A	ENSG00000169302	hsa-miR-122-5p	MIMAT0000421	0.729786399975251
2208	CHRM3	ENSG00000133019	hsa-miR-16-5p	MIMAT0000069	0.729744024788937
2209	CHORDC1	ENSG00000110172	hsa-miR-16-5p	MIMAT0000069	0.72970769464717
2210	WASHC4	ENSG00000136051	hsa-miR-16-5p	MIMAT0000069	0.729672443961961
2211	CYP46A1	ENSG00000036530	hsa-miR-486-5p	MIMAT0002177	0.729562529191734
2212	PPIG	ENSG00000138398	hsa-miR-16-5p	MIMAT0000069	0.729550986106162
2213	MACIR	ENSG00000181751	hsa-miR-486-5p	MIMAT0002177	0.729492107857789
2214	INTS7	ENSG00000143493	hsa-miR-16-5p	MIMAT0000069	0.729476446230967
2215	AAK1	ENSG00000115977	hsa-miR-486-5p	MIMAT0002177	0.72946123790527
2216	TNRC6A	ENSG00000090905	hsa-miR-122-5p	MIMAT0000421	0.729429699460137
2217	WDR62	ENSG00000075702	hsa-miR-16-5p	MIMAT0000069	0.729398889160827
2218	SFT2D2	ENSG00000213064	hsa-miR-16-5p	MIMAT0000069	0.729347994764568
2219	CSMD1	ENSG00000183117	hsa-miR-16-5p	MIMAT0000069	0.729336849139755
2220	PPP6R3	ENSG00000110075	hsa-miR-16-5p	MIMAT0000069	0.729275110240241
2221	ZBED6	ENSG00000257315	hsa-miR-16-5p	MIMAT0000069	0.7291526771516
2222	PLD1	ENSG00000075651	hsa-miR-16-5p	MIMAT0000069	0.729105874468547
2223	CDC42	ENSG00000070831	hsa-miR-16-5p	MIMAT0000069	0.729096719488855
2224	GALNT1	ENSG00000141429	hsa-miR-122-5p	MIMAT0000421	0.728967849693721
2225	KCNS1	ENSG00000124134	hsa-miR-486-5p	MIMAT0002177	0.728964349263348
2226	AC068946.2	ENSG00000284820	hsa-miR-16-5p	MIMAT0000069	0.728942303150756
2227	PPM1E	ENSG00000175175	hsa-miR-16-5p	MIMAT0000069	0.728932093011338
2228	PTEN	ENSG00000171862	hsa-miR-16-5p	MIMAT0000069	0.728923384354297
2229	FRYL	ENSG00000075539	hsa-miR-16-5p	MIMAT0000069	0.728887890758178
2230	LRRC69	ENSG00000214954	hsa-miR-486-5p	MIMAT0002177	0.728886309784767
2231	BCL9L	ENSG00000186174	hsa-miR-16-5p	MIMAT0000069	0.728711067841558
2232	NACC2	ENSG00000148411	hsa-miR-16-5p	MIMAT0000069	0.728584613174097
2233	IGSF9B	ENSG00000080854	hsa-miR-16-5p	MIMAT0000069	0.728494230396397
2234	POU6F2	ENSG00000106536	hsa-miR-122-5p	MIMAT0000421	0.728417468371678
2235	AC106886.5	ENSG00000282034	hsa-miR-16-5p	MIMAT0000069	0.728390762662438
2236	GPR101	ENSG00000165370	hsa-miR-486-5p	MIMAT0002177	0.728375530668207
2237	GORASP1	ENSG00000114745	hsa-miR-16-5p	MIMAT0000069	0.728320908490994
2238	AACS	ENSG00000081760	hsa-miR-486-5p	MIMAT0002177	0.728235298847321
2239	RORA	ENSG00000069667	hsa-miR-486-5p	MIMAT0002177	0.728181171380891
2240	LRRC7	ENSG00000033122	hsa-miR-122-5p	MIMAT0000421	0.728177907777617
2241	WRN	ENSG00000165392	hsa-miR-16-5p	MIMAT0000069	0.728127189855923
2242	PTGFR	ENSG00000122420	hsa-miR-16-5p	MIMAT0000069	0.728066579882061
2243	PPT2-EGFL8	ENSG00000258388	hsa-miR-486-5p	MIMAT0002177	0.727762782716089
2244	ZNF583	ENSG00000198440	hsa-miR-486-5p	MIMAT0002177	0.727750586061461
2245	AP1M1	ENSG00000072958	hsa-miR-486-5p	MIMAT0002177	0.727697522594589
2246	KIF3B	ENSG00000101350	hsa-miR-16-5p	MIMAT0000069	0.727533999778912
2247	TLN2	ENSG00000171914	hsa-miR-16-5p	MIMAT0000069	0.727524868131918
2248	CNOT11	ENSG00000158435	hsa-miR-486-5p	MIMAT0002177	0.727518300148076
2249	IMPG2	ENSG00000081148	hsa-miR-486-5p	MIMAT0002177	0.727340934123915
2250	ARMCX2	ENSG00000184867	hsa-miR-16-5p	MIMAT0000069	0.72731830300732
2251	EVI5	ENSG00000067208	hsa-miR-486-5p	MIMAT0002177	0.727178481837865
2252	FAM83C	ENSG00000125998	hsa-miR-486-5p	MIMAT0002177	0.727072929242433
2253	IL18BP	ENSG00000137496	hsa-miR-122-5p	MIMAT0000421	0.727043200739726
2254	AKAP6	ENSG00000151320	hsa-miR-16-5p	MIMAT0000069	0.726946199027013
2255	ZBTB8A	ENSG00000160062	hsa-miR-122-5p	MIMAT0000421	0.726811175859888
2256	PTPRQ	ENSG00000139304	hsa-miR-16-5p	MIMAT0000069	0.72663227092309
2257	CCDC43	ENSG00000180329	hsa-miR-122-5p	MIMAT0000421	0.726512966405871
2258	RABL2B	ENSG00000079974	hsa-miR-486-5p	MIMAT0002177	0.726323679072934
2259	TRIP10	ENSG00000125733	hsa-miR-16-5p	MIMAT0000069	0.726269022404274
2260	NDUFAF5	ENSG00000101247	hsa-miR-486-5p	MIMAT0002177	0.726218668836291
2261	MAPK9	ENSG00000050748	hsa-miR-122-5p	MIMAT0000421	0.726197033519349
2262	TARBP2	ENSG00000139546	hsa-miR-16-5p	MIMAT0000069	0.726179975498838
2263	LPAR6	ENSG00000139679	hsa-miR-122-5p	MIMAT0000421	0.726141566634721
2264	P2RY1	ENSG00000169860	hsa-miR-16-5p	MIMAT0000069	0.726132453753337
2265	SVEP1	ENSG00000165124	hsa-miR-16-5p	MIMAT0000069	0.725838735071058
2266	SCRN1	ENSG00000136193	hsa-miR-16-5p	MIMAT0000069	0.725775766004273
2267	RBAK	ENSG00000146587	hsa-miR-486-5p	MIMAT0002177	0.725712192651548
2268	POLD3	ENSG00000077514	hsa-miR-16-5p	MIMAT0000069	0.725675176486983
2269	LAMB1	ENSG00000091136	hsa-miR-16-5p	MIMAT0000069	0.725576440146383
2270	KAT6B	ENSG00000156650	hsa-miR-122-5p	MIMAT0000421	0.725537332865072
2271	SRD5A1	ENSG00000145545	hsa-miR-16-5p	MIMAT0000069	0.725518853201932
2272	USP38	ENSG00000170185	hsa-miR-16-5p	MIMAT0000069	0.725376520145484
2273	KCNG4	ENSG00000168418	hsa-miR-16-5p	MIMAT0000069	0.725375301918435
2274	ZNF705A	ENSG00000196946	hsa-miR-16-5p	MIMAT0000069	0.725374412484988
2275	STX1B	ENSG00000099365	hsa-miR-122-5p	MIMAT0000421	0.725184772301321
2276	COMT	ENSG00000093010	hsa-miR-16-5p	MIMAT0000069	0.725148925971248
2277	OTUD5	ENSG00000068308	hsa-miR-16-5p	MIMAT0000069	0.725147680213143
2278	IKZF3	ENSG00000161405	hsa-miR-122-5p	MIMAT0000421	0.725130264117982
2279	SRP19	ENSG00000153037	hsa-miR-486-5p	MIMAT0002177	0.725099520735702
2280	TDP2	ENSG00000111802	hsa-miR-486-5p	MIMAT0002177	0.725048600519263
2281	CCN4	ENSG00000104415	hsa-miR-16-5p	MIMAT0000069	0.725024776524576
2282	CLCN3	ENSG00000109572	hsa-miR-16-5p	MIMAT0000069	0.72500229140965
2283	BZW1	ENSG00000082153	hsa-miR-16-5p	MIMAT0000069	0.724985444023363
2284	MN1	ENSG00000169184	hsa-miR-16-5p	MIMAT0000069	0.724947648473896
2285	ADAMTS1	ENSG00000154734	hsa-miR-16-5p	MIMAT0000069	0.724696636007507
2286	PIK3IP1	ENSG00000100100	hsa-miR-16-5p	MIMAT0000069	0.72460932026724
2287	ATG9A	ENSG00000198925	hsa-miR-16-5p	MIMAT0000069	0.724593645648376
2288	KCNC2	ENSG00000166006	hsa-miR-122-5p	MIMAT0000421	0.724574912982871
2289	HERC3	ENSG00000138641	hsa-miR-486-5p	MIMAT0002177	0.724541319361509
2290	IQGAP1	ENSG00000140575	hsa-miR-122-5p	MIMAT0000421	0.724406215075875
2291	C14orf180	ENSG00000184601	hsa-miR-16-5p	MIMAT0000069	0.724396087196791
2292	MXD3	ENSG00000213347	hsa-miR-16-5p	MIMAT0000069	0.72434020447957
2293	GFAP	ENSG00000131095	hsa-miR-16-5p	MIMAT0000069	0.724337862491712
2294	ATP1A2	ENSG00000018625	hsa-miR-122-5p	MIMAT0000421	0.724336587957546
2295	AFF4	ENSG00000072364	hsa-miR-16-5p	MIMAT0000069	0.724320162191559
2296	ZNF287	ENSG00000141040	hsa-miR-486-5p	MIMAT0002177	0.724197472902423
2297	GPR27	ENSG00000170837	hsa-miR-16-5p	MIMAT0000069	0.724078905696597
2298	POLH	ENSG00000170734	hsa-miR-486-5p	MIMAT0002177	0.723984959779694
2299	RWDD4	ENSG00000182552	hsa-miR-122-5p	MIMAT0000421	0.723759799728131
2300	ZNF532	ENSG00000074657	hsa-miR-122-5p	MIMAT0000421	0.723685898057369
2301	MAP3K9	ENSG00000006432	hsa-miR-16-5p	MIMAT0000069	0.723587132041153
2302	USP8	ENSG00000138592	hsa-miR-486-5p	MIMAT0002177	0.723569266428986
2303	FABP1	ENSG00000163586	hsa-miR-16-5p	MIMAT0000069	0.723523010002373
2304	DIXDC1	ENSG00000150764	hsa-miR-16-5p	MIMAT0000069	0.723470908875693
2305	SLC17A5	ENSG00000119899	hsa-miR-16-5p	MIMAT0000069	0.723452006742121
2306	TBC1D9	ENSG00000109436	hsa-miR-16-5p	MIMAT0000069	0.723444064253843
2307	SORCS2	ENSG00000184985	hsa-miR-122-5p	MIMAT0000421	0.723433360670709
2308	FAM189B	ENSG00000160767	hsa-miR-16-5p	MIMAT0000069	0.723421411899853
2309	DEFA4	ENSG00000164821	hsa-miR-486-5p	MIMAT0002177	0.723420118297726
2310	DNAJC19	ENSG00000205981	hsa-miR-486-5p	MIMAT0002177	0.723396275625722
2311	ERCC1	ENSG00000012061	hsa-miR-16-5p	MIMAT0000069	0.723389459128661
2312	PMPCB	ENSG00000105819	hsa-miR-16-5p	MIMAT0000069	0.723349904110804
2313	TRPS1	ENSG00000104447	hsa-miR-122-5p	MIMAT0000421	0.72326449155315
2314	TAF8	ENSG00000137413	hsa-miR-16-5p	MIMAT0000069	0.723185350014129
2315	GCNT3	ENSG00000140297	hsa-miR-16-5p	MIMAT0000069	0.72311714147026
2316	ARRDC4	ENSG00000140450	hsa-miR-16-5p	MIMAT0000069	0.723077665077554
2317	SAMD3	ENSG00000164483	hsa-miR-16-5p	MIMAT0000069	0.723007747125221
2318	ABCB7	ENSG00000131269	hsa-miR-16-5p	MIMAT0000069	0.722979698094454
2319	ZIC1	ENSG00000152977	hsa-miR-16-5p	MIMAT0000069	0.722838267695097
2320	KCTD12	ENSG00000178695	hsa-miR-122-5p	MIMAT0000421	0.722827996479067
2321	TMEM109	ENSG00000110108	hsa-miR-16-5p	MIMAT0000069	0.722820608560939
2322	RUNDC1	ENSG00000198863	hsa-miR-122-5p	MIMAT0000421	0.722752091238006
2323	KCTD1	ENSG00000134504	hsa-miR-16-5p	MIMAT0000069	0.72272830465647
2324	CDH8	ENSG00000150394	hsa-miR-16-5p	MIMAT0000069	0.722696232101495
2325	KDM3A	ENSG00000115548	hsa-miR-486-5p	MIMAT0002177	0.722434172716351
