"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-93-5p","RPS27A","Functional MTI (Weak)","MIRT464850","PAR-CLIP","22012620"
"hsa-miR-93-5p","RPS27A","Functional MTI (Weak)","MIRT464850","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-93-5p","RPS27A","Functional MTI (Weak)","MIRT464850","PAR-CLIP","20371350"
"hsa-miR-93-5p","PRICKLE4","Functional MTI (Weak)","MIRT465535","PAR-CLIP","23592263"
"hsa-miR-93-5p","TMEM64","Functional MTI (Weak)","MIRT465840","HITS-CLIP","22473208"
"hsa-miR-93-5p","TMEM64","Functional MTI (Weak)","MIRT465840","PAR-CLIP","23592263"
"hsa-miR-93-5p","TFAM","Functional MTI (Weak)","MIRT466451","PAR-CLIP","23592263"
"hsa-miR-93-5p","TFAM","Functional MTI (Weak)","MIRT466451","PAR-CLIP","23446348"
"hsa-miR-93-5p","TFAM","Functional MTI (Weak)","MIRT466451","PAR-CLIP","20371350"
"hsa-miR-93-5p","TFAM","Functional MTI (Weak)","MIRT466451","HITS-CLIP","21572407"
"hsa-miR-93-5p","SMIM13","Functional MTI (Weak)","MIRT467491","PAR-CLIP","23592263"
"hsa-miR-93-5p","SMIM13","Functional MTI (Weak)","MIRT467491","PAR-CLIP","21572407"
"hsa-miR-93-5p","SMIM13","Functional MTI (Weak)","MIRT467491","PAR-CLIP","20371350"
"hsa-miR-93-5p","SLC22A23","Functional MTI (Weak)","MIRT467897","PAR-CLIP","23592263"
"hsa-miR-93-5p","SGPL1","Functional MTI (Weak)","MIRT468157","PAR-CLIP","23592263"
"hsa-miR-93-5p","PXK","Functional MTI (Weak)","MIRT469856","PAR-CLIP","23592263"
"hsa-miR-93-5p","PXK","Functional MTI (Weak)","MIRT469856","PAR-CLIP","23446348"
"hsa-miR-93-5p","PXK","Functional MTI (Weak)","MIRT469856","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-93-5p","PXK","Functional MTI (Weak)","MIRT469856","PAR-CLIP","20371350"
"hsa-miR-93-5p","PTGFRN","Functional MTI (Weak)","MIRT470057","PAR-CLIP","23592263"
"hsa-miR-93-5p","PITPNA","Functional MTI (Weak)","MIRT471007","PAR-CLIP","23592263"
"hsa-miR-93-5p","NPAT","Functional MTI (Weak)","MIRT472057","HITS-CLIP","22473208"
"hsa-miR-93-5p","NPAT","Functional MTI (Weak)","MIRT472057","PAR-CLIP","23592263"
"hsa-miR-93-5p","NETO2","Functional MTI (Weak)","MIRT472343","PAR-CLIP","23592263"
"hsa-miR-93-5p","NETO2","Functional MTI (Weak)","MIRT472343","PAR-CLIP","21572407"
"hsa-miR-93-5p","MLLT1","Functional MTI (Weak)","MIRT473166","PAR-CLIP","23592263"
"hsa-miR-93-5p","MAP3K2","Functional MTI (Weak)","MIRT473810","HITS-CLIP","22473208"
"hsa-miR-93-5p","MAP3K2","Functional MTI (Weak)","MIRT473810","PAR-CLIP","23592263"
"hsa-miR-93-5p","MAP3K2","Functional MTI (Weak)","MIRT473810","PAR-CLIP","26701625"
"hsa-miR-93-5p","M6PR","Functional MTI (Weak)","MIRT473911","HITS-CLIP","22473208"
"hsa-miR-93-5p","M6PR","Functional MTI (Weak)","MIRT473911","PAR-CLIP","23592263"
"hsa-miR-93-5p","M6PR","Functional MTI (Weak)","MIRT473911","PAR-CLIP","23446348"
"hsa-miR-93-5p","M6PR","Functional MTI (Weak)","MIRT473911","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-93-5p","M6PR","Functional MTI (Weak)","MIRT473911","PAR-CLIP","20371350"
"hsa-miR-93-5p","KLF6","Functional MTI (Weak)","MIRT474595","PAR-CLIP","23592263"
"hsa-miR-93-5p","HSPA8","Functional MTI (Weak)","MIRT475475","PAR-CLIP","23592263"
"hsa-miR-93-5p","HSPA8","Functional MTI (Weak)","MIRT475475","PAR-CLIP","23446348"
"hsa-miR-93-5p","HSPA8","Functional MTI (Weak)","MIRT475475","PAR-CLIP","20371350"
"hsa-miR-93-5p","HSPA8","Functional MTI (Weak)","MIRT475475","PAR-CLIP","26701625"
"hsa-miR-93-5p","GPR157","Functional MTI (Weak)","MIRT476129","PAR-CLIP","23592263"
"hsa-miR-93-5p","GPR157","Functional MTI (Weak)","MIRT476129","PAR-CLIP","23446348"
"hsa-miR-93-5p","GPR157","Functional MTI (Weak)","MIRT476129","PAR-CLIP","20371350"
"hsa-miR-93-5p","FAM160B1","Functional MTI (Weak)","MIRT477114","PAR-CLIP","23592263"
"hsa-miR-93-5p","FAM160B1","Functional MTI (Weak)","MIRT477114","PAR-CLIP","23446348"
"hsa-miR-93-5p","FAM160B1","Functional MTI (Weak)","MIRT477114","PAR-CLIP","20371350"
"hsa-miR-93-5p","ERGIC2","Functional MTI (Weak)","MIRT477282","PAR-CLIP","23592263"
"hsa-miR-93-5p","CSNK1A1","Functional MTI (Weak)","MIRT478726","PAR-CLIP","23592263"
"hsa-miR-93-5p","CSNK1A1","Functional MTI (Weak)","MIRT478726","PAR-CLIP","20371350"
"hsa-miR-93-5p","COIL","Functional MTI (Weak)","MIRT479036","PAR-CLIP","23592263"
"hsa-miR-93-5p","COIL","Functional MTI (Weak)","MIRT479036","PAR-CLIP","24398324"
"hsa-miR-93-5p","COIL","Functional MTI (Weak)","MIRT479036","PAR-CLIP","23446348"
"hsa-miR-93-5p","COIL","Functional MTI (Weak)","MIRT479036","PAR-CLIP","21572407"
"hsa-miR-93-5p","COIL","Functional MTI (Weak)","MIRT479036","PAR-CLIP","20371350"
"hsa-miR-93-5p","COIL","Functional MTI (Weak)","MIRT479036","PAR-CLIP","26701625"
"hsa-miR-93-5p","CNOT6L","Functional MTI (Weak)","MIRT479063","PAR-CLIP","23592263"
"hsa-miR-93-5p","CNOT6L","Functional MTI (Weak)","MIRT479063","PAR-CLIP","23446348"
"hsa-miR-93-5p","CNOT6L","Functional MTI (Weak)","MIRT479063","PAR-CLIP","21572407"
"hsa-miR-93-5p","CNOT6L","Functional MTI (Weak)","MIRT479063","PAR-CLIP","20371350"
"hsa-miR-93-5p","CHSY1","Functional MTI (Weak)","MIRT479264","PAR-CLIP","23592263"
"hsa-miR-93-5p","BZW1","Functional MTI (Weak)","MIRT480569","PAR-CLIP","23592263"
"hsa-miR-93-5p","BSCL2","Functional MTI (Weak)","MIRT480672","PAR-CLIP","23592263"
"hsa-miR-93-5p","BMP2","Functional MTI (Weak)","MIRT480783","PAR-CLIP","23592263"
"hsa-miR-93-5p","BBX","Functional MTI (Weak)","MIRT480952","PAR-CLIP","23592263"
"hsa-miR-93-5p","BBX","Functional MTI (Weak)","MIRT480952","PAR-CLIP","23446348"
"hsa-miR-93-5p","BBX","Functional MTI (Weak)","MIRT480952","PAR-CLIP","21572407"
"hsa-miR-93-5p","BBX","Functional MTI (Weak)","MIRT480952","PAR-CLIP","20371350"
"hsa-miR-93-5p","ATL3","Functional MTI (Weak)","MIRT481345","HITS-CLIP","22473208"
"hsa-miR-93-5p","ATL3","Functional MTI (Weak)","MIRT481345","PAR-CLIP","23592263"
"hsa-miR-93-5p","ANKRD50","Functional MTI (Weak)","MIRT481884","PAR-CLIP","23592263"
"hsa-miR-93-5p","ZFYVE26","Functional MTI (Weak)","MIRT484918","PAR-CLIP","23592263"
"hsa-miR-93-5p","ZNF70","Functional MTI (Weak)","MIRT484869","PAR-CLIP","23592263"
"hsa-miR-93-5p","ZNF70","Functional MTI (Weak)","MIRT484869","PAR-CLIP","20371350"
"hsa-miR-93-5p","ZNF70","Functional MTI (Weak)","MIRT484869","PAR-CLIP","27292025"
"hsa-miR-93-5p","ZFYVE26","Functional MTI (Weak)","MIRT484918","PAR-CLIP","22012620"
"hsa-miR-93-5p","ZNF652","Functional MTI (Weak)","MIRT484882","PAR-CLIP","23592263"
"hsa-miR-93-5p","SLC30A1","Functional MTI (Weak)","MIRT485099","PAR-CLIP","23592263"
"hsa-miR-93-5p","SLC30A1","Functional MTI (Weak)","MIRT485099","PAR-CLIP","21572407"
"hsa-miR-93-5p","PTP4A1","Functional MTI (Weak)","MIRT485189","PAR-CLIP","23592263"
"hsa-miR-93-5p","PTP4A1","Functional MTI (Weak)","MIRT485189","PAR-CLIP","21572407"
"hsa-miR-93-5p","PTP4A1","Functional MTI (Weak)","MIRT485189","PAR-CLIP","27292025"
"hsa-miR-93-5p","MYO1D","Functional MTI (Weak)","MIRT485334","PAR-CLIP","23592263"
"hsa-miR-93-5p","FOXQ1","Functional MTI (Weak)","MIRT485584","PAR-CLIP","23592263"
"hsa-miR-93-5p","FOXQ1","Functional MTI (Weak)","MIRT485584","PAR-CLIP","27292025"
"hsa-miR-93-5p","LPAR2","Functional MTI (Weak)","MIRT486025","PAR-CLIP","23592263"
"hsa-miR-93-5p","ZDHHC20","Functional MTI (Weak)","MIRT489603","PAR-CLIP","23592263"
"hsa-miR-93-5p","ZDHHC20","Functional MTI (Weak)","MIRT489603","PAR-CLIP","24398324"
"hsa-miR-93-5p","ZDHHC20","Functional MTI (Weak)","MIRT489603","PAR-CLIP","23446348"
"hsa-miR-93-5p","ZDHHC20","Functional MTI (Weak)","MIRT489603","PAR-CLIP","21572407"
"hsa-miR-93-5p","ZDHHC20","Functional MTI (Weak)","MIRT489603","PAR-CLIP","20371350"
"hsa-miR-93-5p","ZFYVE21","Functional MTI (Weak)","MIRT491803","PAR-CLIP","23592263"
"hsa-miR-93-5p","ZFYVE21","Functional MTI (Weak)","MIRT491803","PAR-CLIP","23446348"
"hsa-miR-93-5p","ZFYVE21","Functional MTI (Weak)","MIRT491803","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-93-5p","ZFYVE21","Functional MTI (Weak)","MIRT491803","PAR-CLIP","20371350"
"hsa-miR-93-5p","UGCG","Functional MTI (Weak)","MIRT492007","PAR-CLIP","23592263"
"hsa-miR-93-5p","SEMA7A","Functional MTI (Weak)","MIRT492379","PAR-CLIP","23592263"
"hsa-miR-93-5p","PDGFB","Functional MTI (Weak)","MIRT492785","PAR-CLIP","23592263"
"hsa-miR-93-5p","MKNK2","Functional MTI (Weak)","MIRT493126","HITS-CLIP","22473208"
"hsa-miR-93-5p","MKNK2","Functional MTI (Weak)","MIRT493126","PAR-CLIP","23592263"
"hsa-miR-93-5p","MKNK2","Functional MTI (Weak)","MIRT493126","PAR-CLIP","22012620"
"hsa-miR-93-5p","MKNK2","Functional MTI (Weak)","MIRT493126","PAR-CLIP","20371350"
"hsa-miR-93-5p","LAPTM4A","Functional MTI (Weak)","MIRT493344","HITS-CLIP","22473208"
"hsa-miR-93-5p","LAPTM4A","Functional MTI (Weak)","MIRT493344","PAR-CLIP","23592263"
"hsa-miR-93-5p","LAPTM4A","Functional MTI (Weak)","MIRT493344","PAR-CLIP","24398324"
"hsa-miR-93-5p","LAPTM4A","Functional MTI (Weak)","MIRT493344","PAR-CLIP","23446348"
"hsa-miR-93-5p","LAPTM4A","Functional MTI (Weak)","MIRT493344","PAR-CLIP","22012620"
"hsa-miR-93-5p","LAPTM4A","Functional MTI (Weak)","MIRT493344","PAR-CLIP","21572407"
"hsa-miR-93-5p","LAPTM4A","Functional MTI (Weak)","MIRT493344","PAR-CLIP","20371350"
"hsa-miR-93-5p","HMGB3","Functional MTI (Weak)","MIRT493614","PAR-CLIP","23592263"
"hsa-miR-93-5p","HMGB3","Functional MTI (Weak)","MIRT493614","PAR-CLIP","23446348"
"hsa-miR-93-5p","HMGB3","Functional MTI (Weak)","MIRT493614","PAR-CLIP","21572407"
"hsa-miR-93-5p","DUSP2","Functional MTI (Weak)","MIRT494075","PAR-CLIP","23592263"
"hsa-miR-93-5p","DUSP2","Functional MTI (Weak)","MIRT494075","PAR-CLIP","22012620"
"hsa-miR-93-5p","BTG2","Functional MTI (Weak)","MIRT494434","PAR-CLIP","23592263"
"hsa-miR-93-5p","BTG2","Functional MTI (Weak)","MIRT494434","PAR-CLIP","21572407"
"hsa-miR-93-5p","MORC1","Functional MTI (Weak)","MIRT496060","PAR-CLIP","22291592"
"hsa-miR-93-5p","TRIM37","Functional MTI (Weak)","MIRT500720","PAR-CLIP","24398324"
"hsa-miR-93-5p","LAMTOR1","Functional MTI (Weak)","MIRT502053","PAR-CLIP","24398324"
"hsa-miR-93-5p","LAMTOR1","Functional MTI (Weak)","MIRT502053","PAR-CLIP","23446348"
"hsa-miR-93-5p","LAMTOR1","Functional MTI (Weak)","MIRT502053","PAR-CLIP","20371350"
"hsa-miR-93-5p","GIGYF1","Functional MTI (Weak)","MIRT502375","PAR-CLIP","23446348"
"hsa-miR-93-5p","GIGYF1","Functional MTI (Weak)","MIRT502375","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-93-5p","GIGYF1","Functional MTI (Weak)","MIRT502375","PAR-CLIP","20371350"
"hsa-miR-93-5p","GIGYF1","Functional MTI (Weak)","MIRT502375","PAR-CLIP","26701625"
"hsa-miR-93-5p","GATA6","Functional MTI (Weak)","MIRT502401","PAR-CLIP","24398324"
"hsa-miR-93-5p","GATA6","Functional MTI (Weak)","MIRT502401","PAR-CLIP","23446348"
"hsa-miR-93-5p","GATA6","Functional MTI (Weak)","MIRT502401","PAR-CLIP","21572407"
"hsa-miR-93-5p","GATA6","Functional MTI (Weak)","MIRT502401","PAR-CLIP","20371350"
"hsa-miR-93-5p","GIGYF1","Functional MTI (Weak)","MIRT502375","HITS-CLIP","22473208"
"hsa-miR-93-5p","GIGYF1","Functional MTI (Weak)","MIRT502375","PAR-CLIP","24398324"
"hsa-miR-93-5p","EMSY","Functional MTI (Weak)","MIRT503077","HITS-CLIP","22473208"
"hsa-miR-93-5p","EMSY","Functional MTI (Weak)","MIRT503077","PAR-CLIP","24398324"
"hsa-miR-93-5p","EMSY","Functional MTI (Weak)","MIRT503077","PAR-CLIP","22012620"
"hsa-miR-93-5p","EMSY","Functional MTI (Weak)","MIRT503077","PAR-CLIP","21572407"
"hsa-miR-93-5p","EMSY","Functional MTI (Weak)","MIRT503077","PAR-CLIP","20371350"
"hsa-miR-93-5p","ACER2","Functional MTI (Weak)","MIRT503219","PAR-CLIP","24398324"
"hsa-miR-93-5p","MDM2","Functional MTI (Weak)","MIRT503558","PAR-CLIP","23446348"
"hsa-miR-93-5p","MDM2","Functional MTI (Weak)","MIRT503558","PAR-CLIP","20371350"
"hsa-miR-93-5p","ZNF12","Functional MTI (Weak)","MIRT503803","HITS-CLIP","22473208"
"hsa-miR-93-5p","ZNF12","Functional MTI (Weak)","MIRT503803","PAR-CLIP","23446348"
"hsa-miR-93-5p","ZNF12","Functional MTI (Weak)","MIRT503803","PAR-CLIP","21572407"
"hsa-miR-93-5p","ZNF12","Functional MTI (Weak)","MIRT503803","PAR-CLIP","20371350"
"hsa-miR-93-5p","ZNF780A","Functional MTI (Weak)","MIRT503606","PAR-CLIP","23446348"
"hsa-miR-93-5p","TMEM242","Functional MTI (Weak)","MIRT503825","PAR-CLIP","23446348"
"hsa-miR-93-5p","TMEM242","Functional MTI (Weak)","MIRT503825","PAR-CLIP","20371350"
"hsa-miR-93-5p","C9orf40","Functional MTI (Weak)","MIRT504096","HITS-CLIP","22473208"
"hsa-miR-93-5p","C9orf40","Functional MTI (Weak)","MIRT504096","PAR-CLIP","23446348"
"hsa-miR-93-5p","C9orf40","Functional MTI (Weak)","MIRT504096","PAR-CLIP","21572407"
"hsa-miR-93-5p","C9orf40","Functional MTI (Weak)","MIRT504096","PAR-CLIP","20371350"
"hsa-miR-93-5p","MFSD8","Functional MTI (Weak)","MIRT504637","PAR-CLIP","23446348"
"hsa-miR-93-5p","MFSD8","Functional MTI (Weak)","MIRT504637","PAR-CLIP","21572407"
"hsa-miR-93-5p","MFSD8","Functional MTI (Weak)","MIRT504637","PAR-CLIP","20371350"
"hsa-miR-93-5p","POLR1B","Functional MTI (Weak)","MIRT505863","PAR-CLIP","23446348"
"hsa-miR-93-5p","POLR1B","Functional MTI (Weak)","MIRT505863","PAR-CLIP","20371350"
"hsa-miR-93-5p","PDPK1","Functional MTI (Weak)","MIRT506278","PAR-CLIP","23446348"
"hsa-miR-93-5p","MORF4L1","Functional MTI (Weak)","MIRT506548","PAR-CLIP","23446348"
"hsa-miR-93-5p","MORF4L1","Functional MTI (Weak)","MIRT506548","PAR-CLIP","22012620"
"hsa-miR-93-5p","MARCH6","Functional MTI (Weak)","MIRT506618","PAR-CLIP","23446348"
"hsa-miR-93-5p","MORF4L1","Functional MTI (Weak)","MIRT506548","PAR-CLIP","21572407"
"hsa-miR-93-5p","MORF4L1","Functional MTI (Weak)","MIRT506548","PAR-CLIP","20371350"
"hsa-miR-93-5p","MAPK1","Functional MTI (Weak)","MIRT506662","HITS-CLIP","22473208"
"hsa-miR-93-5p","MAPK1","Functional MTI (Weak)","MIRT506662","PAR-CLIP","23446348"
"hsa-miR-93-5p","MAPK1","Functional MTI (Weak)","MIRT506662","PAR-CLIP","21572407"
"hsa-miR-93-5p","MARCH6","Functional MTI (Weak)","MIRT506618","PAR-CLIP","22012620"
"hsa-miR-93-5p","MARCH6","Functional MTI (Weak)","MIRT506618","PAR-CLIP","21572407"
"hsa-miR-93-5p","MARCH6","Functional MTI (Weak)","MIRT506618","PAR-CLIP","20371350"
"hsa-miR-93-5p","LZIC","Functional MTI (Weak)","MIRT506682","PAR-CLIP","23446348"
"hsa-miR-93-5p","LZIC","Functional MTI (Weak)","MIRT506682","PAR-CLIP","20371350"
"hsa-miR-93-5p","KIAA1147","Functional MTI (Weak)","MIRT506871","PAR-CLIP","23446348"
"hsa-miR-93-5p","PCLAF","Functional MTI (Weak)","MIRT506883","PAR-CLIP","23446348"
"hsa-miR-93-5p","PCLAF","Functional MTI (Weak)","MIRT506883","PAR-CLIP","20371350"
"hsa-miR-93-5p","KIF23","Functional MTI (Weak)","MIRT506852","HITS-CLIP","22473208"
"hsa-miR-93-5p","KIF23","Functional MTI (Weak)","MIRT506852","PAR-CLIP","23446348"
"hsa-miR-93-5p","KIF23","Functional MTI (Weak)","MIRT506852","PAR-CLIP","21572407"
"hsa-miR-93-5p","HNRNPR","Functional MTI (Weak)","MIRT506987","PAR-CLIP","23446348"
"hsa-miR-93-5p","FZD9","Functional MTI (Weak)","MIRT507202","PAR-CLIP","23446348"
"hsa-miR-93-5p","FZD9","Functional MTI (Weak)","MIRT507202","PAR-CLIP","21572407"
"hsa-miR-93-5p","FZD9","Functional MTI (Weak)","MIRT507202","PAR-CLIP","20371350"
"hsa-miR-93-5p","ELK4","Functional MTI (Weak)","MIRT507435","PAR-CLIP","23446348"
"hsa-miR-93-5p","ELK4","Functional MTI (Weak)","MIRT507435","PAR-CLIP","20371350"
"hsa-miR-93-5p","BTF3L4","Functional MTI (Weak)","MIRT507943","PAR-CLIP","23446348"
"hsa-miR-93-5p","BTF3L4","Functional MTI (Weak)","MIRT507943","PAR-CLIP","21572407"
"hsa-miR-93-5p","BTF3L4","Functional MTI (Weak)","MIRT507943","PAR-CLIP","20371350"
"hsa-miR-93-5p","CEP72","Functional MTI (Weak)","MIRT508572","PAR-CLIP","23446348"
"hsa-miR-93-5p","CEP72","Functional MTI (Weak)","MIRT508572","PAR-CLIP","20371350"
"hsa-miR-93-5p","ZNF682","Functional MTI (Weak)","MIRT508741","PAR-CLIP","23446348"
"hsa-miR-93-5p","ZNF682","Functional MTI (Weak)","MIRT508741","HITS-CLIP","23313552"
"hsa-miR-93-5p","GPR155","Functional MTI (Weak)","MIRT508833","PAR-CLIP","23446348"
"hsa-miR-93-5p","BMP8B","Functional MTI (Weak)","MIRT509126","PAR-CLIP","23446348"
"hsa-miR-93-5p","BMP8B","Functional MTI (Weak)","MIRT509126","PAR-CLIP","21572407"
"hsa-miR-93-5p","BMP8B","Functional MTI (Weak)","MIRT509126","PAR-CLIP","20371350"
"hsa-miR-93-5p","EFCAB11","Functional MTI (Weak)","MIRT509741","PAR-CLIP","21572407"
"hsa-miR-93-5p","EFCAB11","Functional MTI (Weak)","MIRT509741","PAR-CLIP","23446348"
"hsa-miR-93-5p","CRISPLD2","Functional MTI (Weak)","MIRT510025","PAR-CLIP","23446348"
"hsa-miR-93-5p","CRISPLD2","Functional MTI (Weak)","MIRT510025","HITS-CLIP","23313552"
"hsa-miR-93-5p","RAN","Functional MTI (Weak)","MIRT510875","HITS-CLIP","22473208"
"hsa-miR-93-5p","RAN","Functional MTI (Weak)","MIRT510875","PAR-CLIP","23446348"
"hsa-miR-93-5p","RAN","Functional MTI (Weak)","MIRT510875","PAR-CLIP","22012620"
"hsa-miR-93-5p","RAN","Functional MTI (Weak)","MIRT510875","PAR-CLIP, HITS-CLIP","21572407"
"hsa-miR-93-5p","RAN","Functional MTI (Weak)","MIRT510875","PAR-CLIP","20371350"
"hsa-miR-93-5p","RAN","Functional MTI (Weak)","MIRT510875","PAR-CLIP","27292025"
"hsa-miR-93-5p","NIPA1","Functional MTI (Weak)","MIRT511084","HITS-CLIP","22473208"
"hsa-miR-93-5p","NIPA1","Functional MTI (Weak)","MIRT511084","PAR-CLIP","23446348"
"hsa-miR-93-5p","NIPA1","Functional MTI (Weak)","MIRT511084","PAR-CLIP","20371350"
"hsa-miR-93-5p","KLHL36","Functional MTI (Weak)","MIRT511260","PAR-CLIP","23446348"
"hsa-miR-93-5p","KLHL36","Functional MTI (Weak)","MIRT511260","PAR-CLIP","21572407"
"hsa-miR-93-5p","KLHL36","Functional MTI (Weak)","MIRT511260","PAR-CLIP","20371350"
"hsa-miR-93-5p","KIAA1551","Functional MTI (Weak)","MIRT511316","PAR-CLIP","23446348"
"hsa-miR-93-5p","HMGB1","Functional MTI (Weak)","MIRT511552","PAR-CLIP","23446348"
"hsa-miR-93-5p","HMGB1","Functional MTI (Weak)","MIRT511552","PAR-CLIP","21572407"
"hsa-miR-93-5p","HMGB1","Functional MTI (Weak)","MIRT511552","HITS-CLIP","23313552"
"hsa-miR-93-5p","NARS","Functional MTI (Weak)","MIRT513463","PAR-CLIP","20371350"
"hsa-miR-93-5p","NARS","Functional MTI (Weak)","MIRT513463","PAR-CLIP","23446348"
"hsa-miR-93-5p","NARS","Functional MTI (Weak)","MIRT513463","PAR-CLIP","21572407"
"hsa-miR-93-5p","PKNOX1","Functional MTI (Weak)","MIRT513755","PAR-CLIP","23446348"
"hsa-miR-93-5p","PKNOX1","Functional MTI (Weak)","MIRT513755","PAR-CLIP","27292025"
"hsa-miR-93-5p","RBM20","Functional MTI (Weak)","MIRT513708","PAR-CLIP","23446348"
"hsa-miR-93-5p","RBM20","Functional MTI (Weak)","MIRT513708","PAR-CLIP","22012620"
"hsa-miR-93-5p","SERF2","Functional MTI (Weak)","MIRT514133","PAR-CLIP","23446348"
"hsa-miR-93-5p","CEP97","Functional MTI (Weak)","MIRT513989","HITS-CLIP","22473208"
"hsa-miR-93-5p","CEP97","Functional MTI (Weak)","MIRT513989","PAR-CLIP","23446348"
"hsa-miR-93-5p","EPS15L1","Functional MTI (Weak)","MIRT514097","PAR-CLIP","23446348"
"hsa-miR-93-5p","EPS15L1","Functional MTI (Weak)","MIRT514097","PAR-CLIP","21572407"
"hsa-miR-93-5p","EPS15L1","Functional MTI (Weak)","MIRT514097","PAR-CLIP","20371350"
"hsa-miR-93-5p","FXYD5","Functional MTI (Weak)","MIRT514316","PAR-CLIP","23446348"
"hsa-miR-93-5p","FXYD5","Functional MTI (Weak)","MIRT514316","PAR-CLIP","21572407"
"hsa-miR-93-5p","FXYD5","Functional MTI (Weak)","MIRT514316","PAR-CLIP","20371350"
"hsa-miR-93-5p","DNTTIP2","Functional MTI (Weak)","MIRT514994","PAR-CLIP","23446348"
"hsa-miR-93-5p","CRCP","Functional MTI (Weak)","MIRT515201","PAR-CLIP","23446348"
"hsa-miR-93-5p","TMEM134","Functional MTI (Weak)","MIRT515571","PAR-CLIP","23446348"
"hsa-miR-93-5p","MED18","Functional MTI (Weak)","MIRT516056","PAR-CLIP","23446348"
"hsa-miR-93-5p","GABPB1","Functional MTI (Weak)","MIRT516367","HITS-CLIP","22473208"
"hsa-miR-93-5p","GABPB1","Functional MTI (Weak)","MIRT516367","PAR-CLIP","23446348"
"hsa-miR-93-5p","MIXL1","Functional MTI (Weak)","MIRT516555","PAR-CLIP","23446348"
"hsa-miR-93-5p","CAVIN1","Functional MTI (Weak)","MIRT516795","PAR-CLIP","23446348"
"hsa-miR-93-5p","CAVIN1","Functional MTI (Weak)","MIRT516795","PAR-CLIP","21572407"
"hsa-miR-93-5p","COX19","Functional MTI (Weak)","MIRT517017","PAR-CLIP","23446348"
"hsa-miR-93-5p","SLC28A1","Functional MTI (Weak)","MIRT517183","PAR-CLIP","23446348"
"hsa-miR-93-5p","PRIM1","Functional MTI (Weak)","MIRT517256","PAR-CLIP","23446348"
"hsa-miR-93-5p","PRIM1","Functional MTI (Weak)","MIRT517256","HITS-CLIP","23313552"
"hsa-miR-93-5p","ZNF514","Functional MTI (Weak)","MIRT518313","PAR-CLIP","23446348"
"hsa-miR-93-5p","ZNF514","Functional MTI (Weak)","MIRT518313","PAR-CLIP","21572407"
"hsa-miR-93-5p","KIF6","Functional MTI (Weak)","MIRT518464","PAR-CLIP","23446348"
"hsa-miR-93-5p","KCNMB1","Functional MTI (Weak)","MIRT518695","PAR-CLIP","23446348"
"hsa-miR-93-5p","NEK8","Functional MTI (Weak)","MIRT518859","PAR-CLIP","23446348"
"hsa-miR-93-5p","MED16","Functional MTI (Weak)","MIRT518800","PAR-CLIP","23446348"
"hsa-miR-93-5p","MED16","Functional MTI (Weak)","MIRT518800","PAR-CLIP","21572407"
"hsa-miR-93-5p","GRK7","Functional MTI (Weak)","MIRT518968","PAR-CLIP","23446348"
"hsa-miR-93-5p","KCNA7","Functional MTI (Weak)","MIRT519428","PAR-CLIP","21572407"
"hsa-miR-93-5p","KCNA7","Functional MTI (Weak)","MIRT519428","PAR-CLIP","23446348"
"hsa-miR-93-5p","TMEM38A","Functional MTI (Weak)","MIRT519544","PAR-CLIP","23446348"
"hsa-miR-93-5p","YIPF4","Functional MTI (Weak)","MIRT520078","PAR-CLIP","23446348"
"hsa-miR-93-5p","WSB1","Functional MTI (Weak)","MIRT520152","PAR-CLIP","23446348"
"hsa-miR-93-5p","SOCS5","Functional MTI (Weak)","MIRT521006","PAR-CLIP","23446348"
"hsa-miR-93-5p","RRAGD","Functional MTI (Weak)","MIRT521302","PAR-CLIP","23446348"
"hsa-miR-93-5p","RRAGD","Functional MTI (Weak)","MIRT521302","PAR-CLIP","20371350"
"hsa-miR-93-5p","QSOX1","Functional MTI (Weak)","MIRT521545","PAR-CLIP","23446348"
"hsa-miR-93-5p","QSOX1","Functional MTI (Weak)","MIRT521545","HITS-CLIP","23313552"
"hsa-miR-93-5p","NR2F6","Functional MTI (Weak)","MIRT522168","PAR-CLIP","23446348"
"hsa-miR-93-5p","NR2F6","Functional MTI (Weak)","MIRT522168","PAR-CLIP","21572407"
"hsa-miR-93-5p","NR2C2","Functional MTI (Weak)","MIRT522201","HITS-CLIP","22473208"
"hsa-miR-93-5p","NR2C2","Functional MTI (Weak)","MIRT522201","PAR-CLIP","23446348"
"hsa-miR-93-5p","NR2C2","Functional MTI (Weak)","MIRT522201","PAR-CLIP","21572407"
"hsa-miR-93-5p","NR2C2","Functional MTI (Weak)","MIRT522201","PAR-CLIP","20371350"
"hsa-miR-93-5p","MFN1","Functional MTI (Weak)","MIRT522506","PAR-CLIP","23446348"
"hsa-miR-93-5p","HYPK","Functional MTI (Weak)","MIRT523079","PAR-CLIP","23446348"
"hsa-miR-93-5p","FOXK1","Functional MTI (Weak)","MIRT523650","PAR-CLIP","23446348"
"hsa-miR-93-5p","FOXK1","Functional MTI (Weak)","MIRT523650","PAR-CLIP","21572407"
