"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-16-5p","FAM135A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TOGARAM1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FAM196A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GAREM1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FAM60A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MINDY2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FAM81A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FAM91A1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FAT3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FBXO33","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FBXW7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FCRL2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FGF18","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FGF7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FGFR2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FKBP5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FLT3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FNDC3A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FNDC4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FNIP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FOSL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FOXC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FOXF1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FOXO1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FRMD4B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FRMPD1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FRS2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RBM24","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FUBP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","FURIN","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","G0S2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GABARAPL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GALNT1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GALNT13","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GAN","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GCC2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GCLC","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GHR","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GIGYF1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GIT1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GLCE","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GLS2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GNAI3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GNAO1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GNAQ","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GPC3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GPC6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GPN1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GPR153","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GPR63","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GPR88","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GRIN1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HDGF","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HEY2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HMGN3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HNRNPA1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HNRNPA1L2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HNRNPL","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HOXC11","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HOXC8","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HOXD10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HS3ST2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HSPA8","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","HTR2A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","IFFO2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","IL20","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","IQGAP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","IRF2BP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","IRF2BP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","IRS2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ITGA10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","IVNS1ABP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KALRN","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KBTBD2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KCNAB1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KCNC2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KCNH4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KCNQ5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KCTD8","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KDR","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GSE1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KIAA1549","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KIF16B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KIF23","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KIF5B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KIF5C","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KLC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KLHDC8B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KLHL15","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KPNA1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KPNA3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KPNA4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LATS1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LHPP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LITAF","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LRIG2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LRRC57","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LRRC58","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LRRC7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LRRFIP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LRRN3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LTBP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","LYST","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MACF1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RNF183","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RNF217","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RNF38","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RNF43","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RPS6KB1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RSPO3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RYBP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SALL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SAMD4A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SAMD8","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SATB2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SCN1A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SCN4B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SEMA3A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SEMA3D","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SEMA5B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SEMA6A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SENP3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SEPT2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SERBP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SESN1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SETD1B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SETD3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SETD6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SH2D2A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SHOC2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SIAH1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SIX4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SKIL","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC12A2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC12A5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC1A2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC20A2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC22A17","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC24A3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC2A14","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC2A3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC30A8","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC35G1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC39A10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC4A4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC4A7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC4A8","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLC5A3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SLITRK6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SMAP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SMARCD2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SNAP25","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SNAP91","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SNRPC","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SNX13","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SOCS5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SON","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SOS1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SOS2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SPAG7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SPEG","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SPEN","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SPOCK3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SPRED1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SPRY4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SPRYD3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SRP72","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SRPK1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ST18","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","STC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","STIM1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","STK33","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","STRADB","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","STX1A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","STXBP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","STXBP3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SUCO","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SUPT16H","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SVEP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SYDE1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SYDE2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SYNDIG1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","SYT4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TAF5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TASP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TBC1D19","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TBC1D9","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TBCEL","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TBPL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TJP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TLL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMC7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM100","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM161B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM167B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM170B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM26","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM47","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM55A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM55B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM74B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMEM87A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TMUB2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TNPO1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TNPO2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TP53INP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TPM2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TPPP3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TRAK1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TRAM1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TRIP10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TSC22D1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TSC22D3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TTC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TTC14","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TTC17","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TTC21B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TUBA1A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TUBB","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TYRO3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","U2SURP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","UBAP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","UBE2D3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","UBE2J1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAGED1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAGI1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAP1A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAP3K4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAP3K7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAP4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MAPKAPK2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MARCH9","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MED1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MED13","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MED26","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MEOX2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","EEF1AKMT3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MGA","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MGAT4B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MIB1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MINK1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MKNK1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MKX","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","KMT2C","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MOB3B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MOV10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MSANTD2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MSL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MSMP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MTMR4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MYADM","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MYB","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MYBPC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","MYRIP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NAV3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NBEA","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NCKAP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NEBL","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NF1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NFE2L1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NPAS3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NR2E1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NR4A1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NRBP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NRG1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NRXN1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NUFIP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NUP50","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","NXPH4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","TENM2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","OLFM3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","OMG","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ORMDL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","OTX1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PACRG","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PAIP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PAK5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PAPD4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PAPOLA","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PAQR3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PAX2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PBX3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PCBP4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PCMT1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PDAP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PDCD11","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PDCD4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PDCD6IP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PDE3B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PDIA6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PDIK1L","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PDLIM5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PEX5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PHACTR2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PHF20","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PHF20L1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PI4KB","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PIK3C2A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PIK3IP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PIM1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","GSAP","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PLAG1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PLCB1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PLEKHA1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PLEKHA5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PLRG1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PLXNB1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PMP22","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PNISR","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PNRC2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","POU4F2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PLPP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PPM1A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PPP2R5C","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PPRC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PRKAR2A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PRKG1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PRRC2C","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PRRT4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PTGFR","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PTHLH","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PTPRM","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PTPRR","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PUF60","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PURA","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PURG","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RAB10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RAB4B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RAB9A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RAD21","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RAP1B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RAPGEF2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RARG","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RBM6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RBMS1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RCE1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RFWD2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RFX1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RGPD4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RLIM","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RMND5A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","RNF10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","UBL3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","USP14","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","USP19","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","USP2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","USP3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","USP53","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","VAMP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","VAMP7","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","VAT1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","VAV2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","VEGFA","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","VIT","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","VTA1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","VTI1B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","WBP11","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","WDR47","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","PYM1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","WNK3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","WNT7A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","WWP1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","XPO4","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","XPR1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","YWHAH","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZADH2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZC3H11A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZC3H12B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZIC1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZIC2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZIC5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZKSCAN1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZMAT3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF326","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF362","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF367","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF423","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF449","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF518B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF609","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF622","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF644","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF654","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF780A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZNF831","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ZSWIM6","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","A1CF","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ABCF2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ACSL1","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ACSL5","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ACTR2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ACTR3B","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ADAM10","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ADAMTS3","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ADORA2A","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ADRB2","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","ADSS","V","Cupid","N/A","N/A"
"hsa-miR-16-5p","AFF4","V","Cupid","N/A","N/A"
